"seq.date";"hour";"noon";"sunrise";"sunset";"azimuth";"zenith";"eqtime";"declin";"daylight";"PAR"
2001-01-01;0;12.3557008605742;5.66410111150763;19.0473006096407;187.034281268404;135.66794932979;-3.34205163445052;-23.0259893328179;13.3831994981331;0
2001-01-01;6;12.3576674894684;5.66669920538861;19.0486357735481;113.354253749689;86.576771430748;-3.46004936810257;-23.0057486634271;13.3819365681595;5.62352800516154
2001-01-01;12;12.3596287567251;5.66930663130756;19.0499508821427;112.641298447407;5.38079560527147;-3.57772540350881;-22.9850298165714;13.3806442508352;479.227482435825
2001-01-01;18;12.3615845305582;5.67192322234777;19.0512458387685;250.031921877243;77.2282700884679;-3.6950718334892;-22.9638334250526;13.3793226164208;73.7781313991406
2001-02-01;0;12.5258449214329;6.00845199936256;19.0432378435033;192.034018180038;141.037245127483;-13.550695285977;-17.1873832770495;13.0347858441408;0
2001-02-01;6;12.5264222728943;6.01105845643498;19.0417860893536;108.775851823822;90.9799447171751;-13.5853363736573;-17.1164979937941;13.0307276329186;0
2001-02-01;12;12.5269853229461;6.01365779715653;19.0403128487357;63.4457224966442;8.45265264895994;-13.6191193767667;-17.0452988337396;13.0266550515792;475.793945909659
2001-02-01;18;12.5275340714277;6.01624995648889;19.0388181863665;256.618848851224;76.8473272528743;-13.6520442856611;-16.9737875556346;13.0225682298776;76.962919118066
2001-03-01;0;12.5077570166214;6.24912346434178;18.7663905689011;195.389558925019;150.335414561107;-12.4654209972859;-7.70556668710219;12.5172671045593;0
2001-03-01;6;12.5069489767667;6.25080698619226;18.7630909673411;99.8535858313323;94.3006202263775;-12.4169386059997;-7.6106648788933;12.5122839811488;0
2001-03-01;12;12.5061320989732;6.25248328930573;18.7597809086406;29.6540778976279;15.3514195326136;-12.3679259383895;-7.51564886417424;12.5072976193349;462.596909928141
2001-03-01;18;12.5053064653382;6.25415242153043;18.7564605091459;265.712209159937;80.3055085476559;-12.3183879202908;-7.42052036277077;12.5023080876155;48.5254652665891
2001-04-01;0;12.3670490898486;6.4206599394222;18.3134382402751;198.631305726298;162.576767789597;-4.02294539091851;4.41818071120287;11.8927783008529;0
2001-04-01;6;12.3658091228711;6.42189809799755;18.3097201477446;87.7305888678577;96.730714655016;-3.94854737226601;4.51472467269581;11.8878220497471;0
2001-04-01;12;12.3645710807861;6.42313651428152;18.3060056472907;12.4393010506122;26.1669552432377;-3.87426484716589;4.61118370010745;11.8828691330091;427.090597451411
2001-04-01;18;12.3633350450964;6.42437524487577;18.3022948453169;276.357606237523;86.6199498829396;-3.80010270578129;4.70755628184573;11.8779196004412;5.43146112321215
2001-05-01;0;12.2525847767105;6.58374855099332;17.9214210024278;211.513443084912;172.985457467367;2.84491339736747;14.9804882374288;11.3376724514345;0
2001-05-01;6;12.2520729660445;6.58530298773687;17.918842944352;77.1561279959929;98.7743757824338;2.87562203733295;15.056320770215;11.3335399566152;0
2001-05-01;12;12.2515704325139;6.5868610940781;17.9162797709497;6.15738718426547;36.3213227881952;2.90577404916772;15.1318941473576;11.3294186768716;378.354936787361
2001-05-01;18;12.2510772069379;6.58842285779159;17.9137315560842;285.531340416815;91.9959684881078;2.93536758372503;15.2072069953108;11.3253086982927;0
2001-06-01;0;12.2621016213284;6.79231880566159;17.7318844369951;286.148353804956;176.205489607909;2.27390272029831;22.009832134492;10.9395656313335;0
2001-06-01;6;12.2627284498719;6.79395997028019;17.7314969294636;70.4940946097759;101.18485537292;2.23629300768528;22.0440866098371;10.9375369591834;0
2001-06-01;12;12.2633621758413;6.79559668161682;17.7311276700659;5.34626189472846;43.2501002910615;2.19826944951934;22.0779409856097;10.9355309884491;337.364905523102
2001-06-01;18;12.2640027278868;6.79722882944466;17.7307766263289;292.048939344523;94.3104612401544;2.15983632679281;22.1113945031275;10.9335477968842;0
2001-07-01;0;12.3620960936312;6.92569129888384;17.7985008883786;293.920598304079;174.535651277879;-3.72576561787311;23.1279825553273;10.8728095894948;0
2001-07-01;6;12.3629054223922;6.92600460343518;17.7998062413493;69.893252401066;102.833809947026;-3.7743253435337;23.1115035241117;10.8738016379141;0
2001-07-01;12;12.3637103346144;6.92630095053878;17.8011197186899;7.17878383327013;44.4139982988533;-3.82262007686152;23.0946035114093;10.8748187681512;329.916705337124
2001-07-01;18;12.3645107371517;6.92658027035103;17.8024412039523;293.455501790368;93.3613861057207;-3.87064422910087;23.0772829681316;10.8758609336013;0
2001-08-01;0;12.4057716325297;6.82310398814703;17.9884392769124;244.18233269203;173.571529676379;-6.34629795178135;18.0949473157143;11.1653352887653;0
2001-08-01;6;12.4055283192862;6.82109802437021;17.9899586142021;75.0266587851805;101.829731149267;-6.33169915716992;18.0322726562199;11.1688605898319;0
2001-08-01;12;12.405274455017;6.81907416837547;17.9914747416586;9.12752503765546;39.4220417995932;-6.31646730102213;17.9692915346986;11.1724005732831;360.740252861976
2001-08-01;18;12.4050100429056;6.81703247109649;17.9929876147147;288.854586911615;90.926219874193;-6.30060257433693;17.9060052058235;11.1759551436182;0
2001-09-01;0;12.3030003769935;6.45926525195502;18.1467355020319;199.852181403477;166.653265561185;-0.18002261960713;8.39433616564143;11.6874702500769;0
2001-09-01;6;12.3016910910691;6.45560118388035;18.1477809982578;83.8178136357144;97.1601884505767;-0.101465464144623;8.30380074730179;11.6921798143775;0
2001-09-01;12;12.3003766323486;6.45192932882959;18.1488239358677;9.07163511014988;29.5466204021799;-0.022597940917476;8.21312651024484;11.6968946070381;412.453535465882
2001-09-01;18;12.2990570728821;6.44824978634584;18.1498643594183;279.188781140491;88.7592778413011;0.0565756270764627;8.12231485411591;11.7016145730724;0.0981233475263279
2001-10-01;0;12.1310237256384;5.99295711813888;18.269090333138;184.803569090952;155.860518230913;10.1385764616941;-3.06253517452813;12.2761332149991;0
2001-10-01;6;12.1296672761155;5.98910403229888;18.2702305199321;93.6467344645333;90.6810300201366;10.2199634330717;-3.1595288893262;12.2811264876332;0
2001-10-01;12;12.1283156505511;5.98525598112293;18.2713753199793;6.28313519737679;17.8421131892003;10.3010609669319;-3.25648732913824;12.2861193388564;455.996033925522
2001-10-01;18;12.1269689384415;5.98141307880629;18.2725247980766;267.548283977319;87.0229278953759;10.3818636935128;-3.35340895936712;12.2911117192703;3.77561043753798
2001-11-01;0;12.0261444610651;5.58935183257742;18.4629370895528;180.657123549622;144.672764424778;16.4313323360935;-14.3251360529041;12.8735852569754;0
2001-11-01;6;12.0260159016022;5.58699777921701;18.4650340239874;103.617185563726;85.2391678041862;16.4390459038666;-14.4054032121821;12.8780362447704;12.703447673997
2001-11-01;12;12.0259014242538;5.58466262977343;18.4671402187342;3.31208216808642;6.52505710901116;16.4459145447723;-14.4854291959688;12.8824775889607;478.125880811323
2001-11-01;18;12.0258010696122;5.58234647898889;18.4692556602356;256.495646856159;84.4780920616142;16.4519358232655;-14.5652122440234;12.8869091812467;17.4815679619714
2001-12-01;0;12.1141042990966;5.46188567868735;18.7663229195059;182.34078261459;137.2168880805;11.1537420542011;-21.7504682731857;13.3044372408186;0
2001-12-01;6;12.1156552876859;5.46223773618463;18.7690728391871;111.018575809148;83.870113393415;11.0606827388479;-21.7896946382057;13.3068351030025;21.5758198415542
2001-12-01;12;12.1172173572185;5.46261340545428;18.7718213089828;117.164704669624;1.83457543011737;10.9669585668877;-21.8284868255069;13.3092079035285;481.298621093807
2001-12-01;18;12.1187904119883;5.46301265112001;18.7745681728566;250.013562027392;80.7690249781514;10.8725752807017;-21.8668436109826;13.3115555217366;44.8313934678421
